,tcc,ltng,gh,u10,v10,t2m,d2m,r2,mdens,hcc,lcc,mcc,t,sp,vis,prate,sde,tp,crain,cfrzr,cicep,csnow,cpofp,snowc,gust,vbdsf,vddsf,gppbfas
2023-04-22 01:00:00,0.0,0.0,,-1.6348295,1.6082649,297.06583,287.29724,51.2,8e-11,0.0,0.0,0.0,296.59592,99460.0,38700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.296917,0.0,0.0,10.0
2023-04-22 02:00:00,0.0,0.0,,-2.9648008,1.7089825,294.107,289.7498,71.9,4e-11,0.0,0.0,0.0,293.66125,99560.0,22600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.595118,0.0,0.0,10.0
2023-04-22 03:00:00,0.0,0.0,,-1.8080683,0.54081535,293.9602,289.2673,70.8,4e-11,0.0,0.0,0.0,293.5203,99610.0,24100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.600292,0.0,0.0,10.0
2023-04-22 04:00:00,0.0,0.0,,-2.1311169,-0.16540909,292.4647,289.6248,78.6,4e-11,0.0,0.0,0.0,291.9214,99690.0,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.7335043,0.0,0.0,10.0
2023-04-22 05:00:00,0.0,0.0,,-2.455904,0.20035934,291.86096,289.9373,82.9,4e-11,0.0,0.0,0.0,291.26807,99670.0,16900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.3754644,0.0,0.0,10.0
2023-04-22 06:00:00,0.0,0.0,,-0.34684563,-0.2556553,290.855,289.43134,85.8,2e-11,0.0,0.0,0.0,290.349,99690.0,15500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.577741,0.0,0.0,10.0
2023-04-22 07:00:00,7.0,0.0,,1.0449047,1.9002647,289.94507,288.7498,88.3,2e-11,0.0,7.0,0.0,289.61346,99660.0,14600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.1539638,0.0,0.0,10.0
2023-04-22 08:00:00,2.0,0.0,,0.52922916,0.28762436,289.30225,288.5758,88.7,3.2e-11,0.0,2.0,0.0,288.64795,99660.0,13800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.796939,0.0,0.0,10.0
2023-04-22 09:00:00,0.0,0.0,,0.9947128,-1.3571224,288.97336,287.4998,84.6,3.2e-11,0.0,0.0,0.0,288.2761,99620.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.8788342,0.0,0.0,10.0
2023-04-22 10:00:00,2.0,0.0,,-1.1496658,-1.3277302,288.63287,287.2055,85.3,2.4e-11,0.0,2.0,0.0,288.02954,99590.0,15700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.61209,0.0,0.0,10.0
2023-04-22 11:00:00,11.0,0.0,,0.38915157,-0.88085556,288.13434,287.42035,88.9,2.4e-11,0.0,11.0,0.0,287.5062,99580.0,13800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.1561356,0.0,0.0,10.0
2023-04-22 12:00:00,6.0,0.0,,-0.12602615,-0.58987427,287.9472,287.4373,90.1,2.4e-11,0.0,6.0,0.0,287.29526,99620.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.3624847,0.0,0.0,10.0
2023-04-22 13:00:00,4.0,0.0,,0.2909336,0.46235085,289.01352,288.31708,95.8,2.4e-11,0.0,4.0,0.0,289.206,99660.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.2920313,454.0,66.5,10.0
2023-04-22 14:00:00,4.0,0.0,,-2.9532967,1.9686356,291.40387,287.4373,78.6,3.2e-11,0.0,4.0,0.0,292.3113,99700.0,19300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.78928,672.0,103.4,10.0
2023-04-22 15:00:00,10.0,0.0,,-4.389324,2.1263075,293.6129,286.83112,67.6,6.4e-11,0.0,10.0,0.0,296.51483,99710.0,24900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.126595,735.0,137.8,10.0
2023-04-22 16:00:00,4.0,0.0,,-2.7553654,3.9506025,295.05475,286.86697,63.4,1e-10,0.0,4.0,0.0,300.08472,99720.0,27400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.7146544,828.0,147.2,10.0
2023-04-22 17:00:00,3.0,0.0,,-3.1289654,3.9844694,296.9981,287.59326,58.9,1e-10,0.0,3.0,0.0,301.8793,99710.0,30500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.810362,870.0,154.0,10.0
2023-04-22 18:00:00,100.0,0.0,442.34308,-2.12529,4.3395996,297.82526,291.08774,69.0,8e-11,0.0,100.0,0.0,301.5128,99570.0,23900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.4341354,0.0,405.8,10.0
2023-04-22 19:00:00,100.0,0.0,798.2214,-2.4099703,4.9939537,300.58557,289.49335,54.0,8e-11,0.0,100.0,0.0,305.53458,99470.0,34800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.511868,0.0,566.7,10.0
2023-04-22 20:00:00,5.0,0.0,,-3.272066,3.2433348,300.48248,289.5932,54.0,8e-11,0.0,5.0,0.0,304.72565,99410.0,35600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.572881,849.0,164.5,10.0
2023-04-22 21:00:00,23.0,0.0,,-3.9742546,3.1941185,301.15906,289.86676,52.1,6.4e-11,0.0,23.0,0.0,303.8692,99340.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.4508824,803.0,155.4,10.0
2023-04-22 22:00:00,32.0,0.0,,-4.7077866,1.7139177,300.16196,291.59122,60.1,6.4e-11,0.0,32.0,0.0,301.13235,99250.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.0067225,561.0,180.6,10.0
2023-04-22 23:00:00,50.0,0.0,,-4.3979864,1.2204885,299.7832,290.54425,57.7,6.4e-11,0.0,50.0,0.0,300.48135,99190.0,32500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.4095283,369.0,141.4,10.0
2023-04-23,26.0,0.0,,-7.517847,-1.1098356,297.5654,290.3123,62.7,6.4e-11,0.0,26.0,0.0,297.4438,99200.0,28400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.646633,262.6,86.6,10.0
2023-04-23 01:00:00,31.0,0.0,,-7.1089554,1.4022055,296.1673,290.71582,68.5,8.8e-11,0.0,31.0,0.0,295.80396,99240.0,24100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.931168,0.0,0.0,10.0
2023-04-23 02:00:00,100.0,0.0,1011.2841,-6.9521017,0.9596386,295.54465,290.8968,72.9,7.2e-11,0.0,100.0,0.0,295.35074,99270.0,21700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,14.482671,0.0,0.0,10.0
2023-04-23 03:00:00,100.0,0.0,1011.1317,-5.2235947,3.1726427,294.6562,291.85364,81.7,7.2e-11,3.0,100.0,0.0,294.50568,99420.0,17200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.59681,0.0,0.0,10.0
2023-04-23 04:00:00,100.0,0.0,791.41223,-5.137274,0.6496315,294.50128,291.1303,78.2,1.04e-10,0.0,100.0,0.0,294.20667,99560.0,18900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,12.176403,0.0,0.0,10.0
2023-04-23 05:00:00,100.0,0.0,788.9148,-5.7748013,1.2874699,293.6681,288.02795,67.3,9.8e-11,0.0,100.0,0.0,293.41437,99550.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,12.815176,0.0,0.0,10.0
2023-04-23 06:00:00,100.0,0.0,786.2683,-7.4436893,-0.69075775,292.25674,286.71857,67.1,1.08e-10,0.0,100.0,0.0,291.87915,99500.0,24900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,15.615903,0.0,0.0,10.0
2023-04-23 07:00:00,100.0,0.0,788.4351,-5.720049,0.46904182,292.06146,288.31912,76.0,7.2e-11,0.0,100.0,0.0,291.79163,99500.0,19400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.064308,0.0,0.0,10.0
2023-04-23 08:00:00,100.0,0.0,1003.6825,-4.060299,1.5283222,292.1606,287.48373,74.1,6e-11,74.0,100.0,72.0,292.198,99400.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.162464,0.0,0.0,10.0
2023-04-23 09:00:00,100.0,0.0,1000.99506,-2.259615,-1.3359337,291.80206,286.6761,72.0,6e-11,0.0,100.0,0.0,291.79968,99470.0,22100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.97829,0.0,0.0,10.0
2023-04-23 10:00:00,100.0,0.0,1003.9834,-4.3543787,-0.4729395,292.0406,286.3197,69.0,6.8e-11,92.0,100.0,99.0,291.99445,99490.0,23900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.265453,0.0,0.0,10.0
2023-04-23 11:00:00,100.0,0.0,996.7236,-1.8189497,-2.7936916,289.51193,285.562,78.7,8.4e-11,100.0,100.0,84.0,290.6848,99550.0,18700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.146464,0.0,0.0,10.0
2023-04-23 12:00:00,100.0,0.0,994.9941,-1.4654589,-3.5483418,288.67145,286.95547,89.0,9.2e-11,45.0,100.0,100.0,288.69186,99650.0,14300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.5968947,0.0,0.0,10.0
2023-04-23 13:00:00,100.0,0.0,313.22546,-3.7657185,-2.0917692,287.83704,287.43423,95.2,1.68e-10,76.0,100.0,100.0,287.71613,99470.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.995227,0.0,0.6,10.0
2023-04-23 14:00:00,100.0,0.0,431.7228,-6.4328804,-5.1955137,287.13287,284.1873,82.3,2.96e-10,77.0,100.0,100.0,287.15448,99340.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,16.462717,0.0,3.2,10.0
2023-04-23 15:00:00,100.0,0.0,583.9549,-2.372099,-6.979002,287.2902,284.43994,83.2,1.88e-10,100.0,100.0,100.0,287.411,99710.0,15900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,14.464059,0.0,2.7,10.0
2023-04-23 16:00:00,100.0,0.0,582.57806,-3.4650536,-8.546057,286.27182,283.649,83.8,1.4e-10,100.0,100.0,99.0,286.44025,99710.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,14.668324,0.0,2.8,10.0
2023-04-23 17:00:00,100.0,0.0,582.6648,-3.2397785,-8.0014515,286.1974,282.90796,81.0,1.28e-10,100.0,100.0,99.0,286.69348,99770.0,18700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,15.686659,0.0,5.9,10.0
2023-04-23 18:00:00,100.0,0.0,583.531,-3.7362576,-6.752514,287.02286,283.25076,79.1,1.2e-10,100.0,100.0,99.0,287.99075,99780.0,19700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,13.447531,0.0,12.9,10.0
2023-04-23 19:00:00,100.0,0.0,584.7298,-5.445799,-4.496069,288.28204,283.29016,73.6,1.2e-10,99.0,100.0,80.0,289.557,99750.0,22700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,12.811483,0.0,183.0,10.0
2023-04-23 20:00:00,100.0,0.0,775.064,-4.3596096,-6.5444145,290.9836,284.5783,68.6,1.2e-10,98.0,100.0,0.0,293.43814,99720.0,25200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.912263,5.0,397.0,10.0
2023-04-23 21:00:00,100.0,0.0,586.442,-4.39398,-5.1509113,289.31253,283.52594,70.6,1.28e-10,0.0,100.0,0.0,291.24347,99820.0,23900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.284254,0.0,69.3,10.0
2023-04-23 22:00:00,100.0,0.0,588.5586,-4.951227,-4.1891384,290.3393,283.99203,66.3,1.44e-10,0.0,100.0,0.0,290.55487,99680.0,25900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.254518,0.0,42.0,10.0
2023-04-23 23:00:00,100.0,0.0,588.7605,-2.9735413,-4.049902,289.9807,283.2498,64.8,1.44e-10,0.0,100.0,0.0,290.32977,99750.0,27300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.089272,0.0,88.2,10.0
2023-04-24,100.0,0.0,588.7887,-2.949913,-3.9244957,290.05655,283.047,63.0,1.36e-10,0.0,100.0,0.0,290.04602,99770.0,28200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.354347,0.0,55.3,10.0
2023-04-24 01:00:00,100.0,0.0,,-2.968546,-4.568571,289.46088,282.81833,65.0,1.12e-10,0.0,100.0,0.0,289.85098,99820.0,26800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.022711,0.0,0.0,10.0
2023-04-24 02:00:00,55.0,0.0,585.9456,-1.2569027,-4.1251526,287.90997,283.48505,74.5,6.4e-11,0.0,55.0,0.0,287.9204,99920.0,20900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.680307,0.0,0.0,10.0
2023-04-24 03:00:00,100.0,0.0,585.31726,-1.5864162,-4.790922,287.51514,284.0623,79.4,5.2e-11,0.0,100.0,0.0,287.48395,100010.0,18400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.328118,0.0,0.0,10.0
2023-04-24 04:00:00,100.0,0.0,230.55963,-2.9157333,-3.765152,287.4243,282.90338,74.9,8e-11,0.0,100.0,0.0,287.84546,100020.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.828934,0.0,0.0,10.0
2023-04-24 05:00:00,100.0,0.0,230.47145,-1.6829605,-3.033104,286.2378,283.3172,80.1,6.88e-11,0.0,100.0,0.0,286.0337,100070.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.270971,0.0,0.0,10.0
2023-04-24 06:00:00,100.0,0.0,769.5928,-2.4927597,-3.7794666,286.44702,282.61432,78.0,9.28e-11,0.0,100.0,0.0,286.84402,100080.0,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.46908,0.0,0.0,10.0
2023-04-24 07:00:00,100.0,0.0,584.50934,-1.9271297,-3.6006489,286.56973,283.50836,81.5,1.184e-10,0.0,100.0,0.0,286.62683,100080.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.350109,0.0,0.0,10.0
2023-04-24 08:00:00,100.0,0.0,429.63217,-2.0396633,-3.8827,286.46786,283.0711,80.2,1.36e-10,0.0,100.0,0.0,286.6203,100020.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.812927,0.0,0.0,10.0
2023-04-24 09:00:00,100.0,0.0,584.5624,-2.3303528,-3.3489628,286.4387,284.10416,85.5,1e-10,0.0,100.0,0.0,286.5628,100050.0,15500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,9.135783,0.0,0.0,10.0
2023-04-24 10:00:00,100.0,0.0,430.20383,-1.3049212,-2.8359795,286.4406,284.38208,87.4,9.2e-11,0.0,100.0,0.0,286.71936,100090.0,14700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.7355156,0.0,0.0,10.0
2023-04-24 11:00:00,100.0,0.0,430.16623,-0.84499264,-2.5961342,286.41125,284.52667,88.0,1.08e-10,0.0,100.0,0.0,286.49374,100130.0,14300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.540556,0.0,0.0,10.0
2023-04-24 12:00:00,100.0,0.0,429.74063,-0.65055656,-2.4352627,286.4229,284.46823,88.0,7.6e-11,0.0,100.0,0.0,286.5785,100150.0,14500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.0561643,0.0,0.0,10.0
2023-04-24 13:00:00,100.0,0.0,429.94308,-1.4329071,-2.3134575,286.48065,284.23572,86.5,6.2e-11,0.0,100.0,0.0,286.79938,100190.0,15100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.2481465,64.0,56.0,10.0
2023-04-24 14:00:00,100.0,0.0,584.1549,-2.8322382,-2.7315636,287.04712,284.01245,82.5,6.8e-11,0.0,100.0,0.0,287.66852,100210.0,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.1980705,141.4,153.7,10.0
2023-04-24 15:00:00,100.0,0.0,585.29846,-2.653717,-2.600523,288.50693,283.73846,75.7,7.04e-11,0.0,100.0,0.0,290.8604,100160.0,19900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.2161975,418.0,197.0,10.0
2023-04-24 16:00:00,50.0,0.0,,-2.9269094,-3.7202854,290.09894,284.22742,71.5,7.2e-11,0.0,50.0,0.0,293.7542,100120.0,22100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.3302007,281.0,339.4,10.0
2023-04-24 17:00:00,45.0,0.0,777.4227,-3.3321743,-3.579463,292.7367,284.9433,65.3,7.84e-11,0.0,45.0,0.0,298.90753,99990.0,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.410022,529.0,275.1,10.0
2023-04-24 18:00:00,44.0,0.0,,-3.0498238,-1.5927658,293.9794,285.24155,61.3,9.2e-11,0.0,44.0,0.0,300.4391,99930.0,28300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.8155618,609.0,292.7,10.0
2023-04-24 19:00:00,100.0,0.0,781.38574,-3.3359175,-0.3952179,292.91046,286.38376,68.5,1e-10,0.0,100.0,0.0,296.3745,99920.0,23500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.4861436,0.0,71.5,10.0
2023-04-24 20:00:00,100.0,0.0,436.88065,-1.7856693,1.0339565,293.29572,286.21497,65.9,9.6e-11,0.0,100.0,0.0,296.45258,99880.0,25300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.8898919,0.0,94.8,10.0
2023-04-24 21:00:00,100.0,0.0,999.3608,-2.3767252,2.1240253,295.54877,286.07025,58.0,9.6e-11,0.0,100.0,0.0,300.4496,99730.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.6366942,371.0,166.0,10.0
2023-04-24 22:00:00,100.0,0.0,999.7478,-2.307145,3.3200111,294.97397,286.4998,59.8,9.6e-11,0.0,100.0,0.0,296.4238,99700.0,29100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.362529,251.0,168.4,10.0
2023-04-24 23:00:00,100.0,0.0,1000.2584,-1.5323124,1.8781586,294.18967,286.99854,63.6,9.6e-11,0.0,100.0,0.0,294.57846,99700.0,26700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.471283,0.0,23.0,10.0
2023-04-25,100.0,0.0,1512.355,-3.4415922,1.6746464,293.6378,287.33868,67.2,9.6e-11,0.0,100.0,0.0,293.81516,99680.0,24100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.59495,0.0,21.8,10.0
2023-04-25 01:00:00,98.0,0.0,,-2.3479195,1.006897,293.64062,287.6942,68.8,9.6e-11,0.0,98.0,0.0,293.93948,99670.0,23700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.9043767,0.0,0.0,10.0
2023-04-25 02:00:00,97.0,0.0,,-1.826746,-0.15845871,293.0665,288.1873,73.8,1.04e-10,0.0,97.0,0.0,293.43738,99730.0,20800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.528753,0.0,0.0,10.0
2023-04-25 03:00:00,100.0,0.0,1000.7251,-1.8746576,0.301857,293.0632,288.78967,76.2,1.12e-10,0.0,100.0,0.0,293.08978,99760.0,19600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.006723,0.0,0.0,10.0
2023-04-25 04:00:00,100.0,0.0,1000.52484,-2.9293509,0.29512024,292.23843,289.0623,81.5,1.104e-10,0.0,100.0,0.0,292.36707,99740.0,17200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.2031193,0.0,0.0,10.0
2023-04-25 05:00:00,100.0,0.0,1000.241,-2.340619,1.7204876,291.72018,289.46164,86.3,1.08e-10,0.0,100.0,0.0,291.7879,99720.0,15300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.856525,0.0,0.0,10.0
2023-04-25 06:00:00,56.0,0.0,,-1.3923283,0.47496986,291.52444,289.104,86.1,1.08e-10,0.0,56.0,0.0,292.0547,99670.0,15300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.2459662,0.0,0.0,10.0
2023-04-25 07:00:00,54.0,0.0,,-1.4916801,-0.59355164,291.43033,289.05966,86.4,1.08e-10,0.0,54.0,0.0,291.861,99600.0,15200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,2.4365792,0.0,0.0,10.0
2023-04-25 08:00:00,47.0,0.0,,-1.4391499,0.10029602,290.78485,288.48798,83.6,1.04e-10,0.0,47.0,0.0,290.60876,99590.0,16300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.5405235,0.0,0.0,10.0
2023-04-25 09:00:00,100.0,0.0,1514.632,-1.2650871,0.81508636,290.5284,288.56647,87.1,1.3e-10,0.0,100.0,0.0,290.44586,99517.11,14900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,3.4830549,0.0,0.0,10.0
2023-04-25 10:00:00,100.0,0.0,784.113,-1.9717922,1.8657131,290.12524,289.4373,91.4,1.46e-10,0.0,100.0,0.0,289.8064,99470.0,13300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.792959,0.0,0.0,10.0
2023-04-25 11:00:00,100.0,0.0,436.47626,-2.234599,0.7996464,291.20935,289.44336,89.7,1.74e-10,0.0,100.0,0.0,291.3493,99510.0,13800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.2225337,0.0,0.0,10.0
2023-04-25 12:00:00,100.0,0.0,315.2093,-1.4747543,0.108148575,291.17715,288.917,86.8,1.78e-10,0.0,100.0,0.0,291.47003,99530.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.0074816,0.0,0.0,10.0
2023-04-25 13:00:00,100.0,0.0,315.81653,-1.2436771,0.8192158,291.4256,289.4036,87.9,2.26e-10,0.0,100.0,0.0,291.58746,99554.06,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.5432878,0.0,3.0,10.0
2023-04-25 14:00:00,100.0,0.0,316.25043,-2.7463522,0.017881393,292.14844,289.97266,87.5,2.64e-10,0.0,100.0,0.0,292.4639,99610.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.87394,0.0,22.6,10.0
2023-04-25 15:00:00,100.0,0.0,316.345,-4.544881,2.2063303,293.33072,290.4048,86.4,2.72e-10,0.0,100.0,8.0,295.8787,99680.0,14700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.0802193,0.0,39.8,10.0
2023-04-25 16:00:00,100.0,0.0,317.32837,-3.301835,2.5165262,294.7857,291.13626,82.9,4.08e-10,0.0,100.0,0.0,297.8485,99590.0,15900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.164982,51.0,119.0,10.0
2023-04-25 17:00:00,100.0,0.0,441.0381,-2.9707718,2.538888,296.7767,291.01422,73.1,3.808e-10,0.0,100.0,0.0,300.26523,99550.0,20400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.601649,164.0,136.6,10.0
2023-04-25 18:00:00,100.0,0.0,602.3624,-2.3574572,3.0205202,296.87283,291.6596,75.6,3.88e-10,0.0,100.0,0.0,300.49786,99530.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.5177846,136.0,198.0,10.0
2023-04-25 19:00:00,100.0,0.0,602.8253,-1.7039814,2.3858166,297.87646,291.73517,72.1,3.68e-10,0.0,100.0,0.0,302.73273,99450.0,20900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,4.5173206,386.0,214.7,10.0
2023-04-25 20:00:00,51.0,0.0,,-3.6274395,3.4523306,298.12024,292.45892,73.0,3.52e-10,0.0,51.0,0.0,300.5516,99370.0,20700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,5.603636,499.0,131.0,10.0
2023-04-25 21:00:00,100.0,0.0,1015.58044,-0.0894289,4.0185957,299.81097,291.55405,63.8,2.48e-10,0.0,100.0,0.0,304.56058,99240.0,26800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.7315397,575.0,150.6,10.0
2023-04-25 22:00:00,100.0,0.0,1016.3076,-1.4076004,5.1653366,299.2837,290.2868,59.0,3.04e-10,0.0,100.0,0.0,300.9114,99180.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.3295593,0.0,35.0,10.0
2023-04-25 23:00:00,100.0,0.0,1015.822,-2.3082943,4.42597,298.93793,292.0623,67.1,3.84e-10,0.0,100.0,0.0,300.54306,99170.0,23700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,6.7518797,420.0,139.6,10.0
2023-04-26,61.0,0.0,,-4.180771,3.4268284,297.11636,294.0623,83.7,3.68e-10,0.0,61.0,0.0,297.75797,99210.0,15800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,8.246798,93.9,70.2,10.0
2023-04-26 01:00:00,35.0,0.0,604.002,-4.17717,2.7202625,296.34634,294.6248,89.5,3.68e-10,0.0,35.0,0.0,296.33447,99200.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,7.8955574,0.0,0.0,10.0
2023-04-26 02:00:00,77.0,0.0,,-2.900072,2.874092,295.56516,293.1873,86.9,3.52e-10,0.0,77.0,0.0,296.11075,99260.0,14700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,10.416243,0.0,0.0,10.0
2023-04-26 03:00:00,39.0,0.0,441.76425,-3.2912617,4.111328,294.66843,293.7498,91.6,3.68e-10,0.0,39.0,0.0,294.4076,99340.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,11.593935,0.0,0.0,10.0
